VOLUME_GB,VALOR_UD,PROJETO,TIPO_PROCESSAMENTO,PUBLICIDADE,PROGRAMA,TIPO_PROGRAMA,TECNOLOGIA,INICIO,TERMINO,IDADE,DATA_PUBLICIDADE,BLOCO,CAMPO,BACIA,EAD,OPERADORA,PONTOS_BACIA,PONTOS_PROC,PONTOS_TEC,PONTOS_TIME
11.07129999,1,0026_3D_GUAMARE,Field Data,Publico,0026_3D_GUAMARE,Exclusivo,Sismica 3D,20/08/2004,25/09/2004,19,25/09/2009, ,GUAMARe,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.741130057,1,0026_3D_GUAMARE_PSTM,PSTM,Publico,0026_3D_GUAMARE,Exclusivo,Sismica 3D,20/08/2004,25/09/2004,19,25/09/2009, ,GUAMARe,Potiguar,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_IBIRIBAS,Field Data,Publico,0026_3D_IBIRIBAS,Exclusivo,Sismica 3D,01/08/2013,16/09/2013,10,16/09/2018, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,1,1,0.6
,,0026_3D_IBIRIBAS,POST-STM,Publico,0026_3D_IBIRIBAS,Exclusivo,Sismica 3D,01/08/2013,16/09/2013,10,16/09/2018, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.1,1,0.6
35.39870313,1,0026_3D_ILHA_PEQUENA_RM17,Field Data,Publico,0026_3D_ILHA_PEQUENA,Exclusivo,Sismica 3D,15/10/2008,22/10/2008,15,22/10/2013, ,ILHA PEQUENA,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.1352641,1,0026_3D_ILHA_PEQUENA,POST-STM,Publico,0026_3D_ILHA_PEQUENA,Exclusivo,Sismica 3D,15/10/2008,22/10/2008,15,22/10/2013, ,ILHA PEQUENA,Sergipe,Petrobras,Petrobras,1,-0.1,1,-0.3
141.3305317,1.413305317,0026_3D_JAPARATUBA_PETROBRAS_RM17,Field Data,Publico,0026_3D_JAPARATUBA_PETROBRAS,Exclusivo,Sismica 3D,21/01/2007,11/08/2007,16,11/08/2012,multiplos, ,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.7421537,1,0026_3D_JAPARATUBA_PETROBRAS,POST-STM,Publico,0026_3D_JAPARATUBA_PETROBRAS,Exclusivo,Sismica 3D,21/01/2007,11/08/2007,16,11/08/2012,multiplos, ,Sergipe,Petrobras,Petrobras,1,-0.1,1,-0.3
19.95194061,1,0026_3D_JAPARATUBA_STARFISH_RM16,Field Data,Publico,0026_3D_JAPARATUBA_STARFISH,Exclusivo,Sismica 3D,22/01/2007,05/03/2007,16,05/03/2012,SEAL-T-355, ,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.2383734,1,0026_3D_JAPARATUBA_STARFISH,MIG PSTM,Publico,0026_3D_JAPARATUBA_STARFISH,Exclusivo,Sismica 3D,22/01/2007,05/03/2007,16,05/03/2012,SEAL-T-355, ,Sergipe,Petrobras,Petrobras,1,0.65,1,-0.3
3.319990356,1,0026_3D_LAGOA_AROEIRA,Field Data,Publico,0026_3D_LAGOA_AROEIRA,Exclusivo,Sismica 3D,15/10/2004,22/10/2004,19,22/10/2009, ,LAGOA AROEIRA,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.055717571,1,0026_3D_LAGOA_AROEIRA,PSTM,Publico,0026_3D_LAGOA_AROEIRA,Exclusivo,Sismica 3D,15/10/2004,22/10/2004,19,22/10/2009, ,LAGOA AROEIRA,Potiguar,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_LAGOA_SABIA,Field Data,Publico,0026_3D_LAGOA_SABIA,Exclusivo,Sismica 3D,25/01/2015,27/03/2015,8,27/03/2020,multiplos,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,1,1,0.6
3.2386917,1,0026_3D_LAGOA_SABIA_PSTM,PSTM,Publico,0026_3D_LAGOA_SABIA,Exclusivo,Sismica 3D,25/01/2015,27/03/2015,8,27/03/2020,multiplos,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.6
3.2386917,1,0026_3D_LAGOA_SABIA_PSTM_VEL,PSTM,Publico,0026_3D_LAGOA_SABIA,Exclusivo,Sismica 3D,25/01/2015,27/03/2015,8,27/03/2020,multiplos,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.5,1,0.6
,,0026_3D_MARACANGALHA,Field Data,Publico,0026_3D_MARACANGALHA,Exclusivo,Sismica 3D,10/08/2011,30/10/2011,12,30/10/2016,multiplos,multiplos,Reconcavo,Geokinetics,Petrobras,0.37,1,1,-0.3
2.9799967,1,0026_3D_MARACANGALHA,PSTM,Publico,0026_3D_MARACANGALHA,Exclusivo,Sismica 3D,10/08/2011,30/10/2011,12,30/10/2016,multiplos,multiplos,Reconcavo,Geokinetics,Petrobras,0.37,-0.5,1,-0.3
,,0026_3D_MATO_GROSSO_RM14,Field Data,Publico,0026_3D_MATO_GROSSO,Exclusivo,Sismica 3D,19/07/2006,16/01/2007,16,16/01/2012,multiplos,multiplos,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
125.0031539,1.250031539,0026_3D_MATO_GROSSO_RM17,Field Data,Publico,0026_3D_MATO_GROSSO,Exclusivo,Sismica 3D,19/07/2006,16/01/2007,16,16/01/2012,multiplos,multiplos,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
1.2654396,1,0026_3D_MATO_GROSSO,PSTM,Publico,0026_3D_MATO_GROSSO,Exclusivo,Sismica 3D,19/07/2006,16/01/2007,16,16/01/2012,multiplos,multiplos,Sergipe,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_ML_FBM,Field Data,Publico,0026_3D_ML_FBM,Exclusivo,Sismica 3D,18/10/2002,11/11/2002,21,11/11/2007, ,multiplos,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.1821335,1,0026_3D_ML_FBM,MIG FIN,Publico,0026_3D_ML_FBM,Exclusivo,Sismica 3D,18/10/2002,11/11/2002,21,11/11/2007, ,multiplos,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
4.671867065,1,0026_3D_MONTE_ALEGRE,Field Data,Publico,0026_3D_MONTE_ALEGRE,Exclusivo,Sismica 3D,06/08/2004,18/08/2004,19,18/08/2009, ,MONTE ALEGRE,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.182699724,1,0026_3D_MONTE_ALEGRE_PSTM,PSTM,Publico,0026_3D_MONTE_ALEGRE,Exclusivo,Sismica 3D,06/08/2004,18/08/2004,19,18/08/2009, ,MONTE ALEGRE,Potiguar,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_NORTE_CANTO_DO_AMARO_C,Field Data,Publico,0026_3D_NORTE_CANTO_DO_AMARO_C,Exclusivo,Sismica 3D,02/11/2012,12/01/2013,10,12/01/2018, ,CANTO DO AMARO,Potiguar,Petrobras,Petrobras,1,1,1,0.6
1.7264584,1,0026_3D_NORTE_CANTO_DO_AMARO_C,PSTM,Publico,0026_3D_NORTE_CANTO_DO_AMARO_C,Exclusivo,Sismica 3D,02/11/2012,12/01/2013,10,12/01/2018, ,CANTO DO AMARO,Potiguar,Petrobras,Petrobras,1,-0.5,1,0.6
,,0026_3D_NORTE_DE_ALAGOAS,Field Data,Publico,0026_3D_NORTE_DE_ALAGOAS,Exclusivo,Sismica 3D,16/10/2014,01/12/2014,9,01/12/2019,multiplos, ,Alagoas,Petrobras,Petrobras,0.55,1,1,0.6
1.3099349,1,0026_3D_NORTE_DE_ALAGOAS_PSTM,PSTM,Publico,0026_3D_NORTE_DE_ALAGOAS,Exclusivo,Sismica 3D,16/10/2014,01/12/2014,9,01/12/2019,multiplos, ,Alagoas,Petrobras,Petrobras,0.55,-0.5,1,0.6
35.17902295,1,0026_3D_NORTE_DE_PILAR_RM16,Field Data,Publico,0026_3D_NORTE_DE_PILAR,Exclusivo,Sismica 3D,11/01/2002,26/02/2002,21,26/02/2007,PIR,PILAR,Alagoas,Petrobras,Petrobras,0.55,1,1,-0.3
0.3243024,1,0026_3D_NORTE_DE_PILAR,MIG FIN,Publico,0026_3D_NORTE_DE_PILAR,Exclusivo,Sismica 3D,11/01/2002,26/02/2002,21,26/02/2007,PIR,PILAR,Alagoas,Petrobras,Petrobras,0.55,0.7,1,-0.3
,,0026_3D_POCO_VERDE,Field Data,Publico,0026_3D_POCO_VERDE,Exclusivo,Sismica 3D,23/10/2001,05/01/2002,21,05/01/2007,BT-POT-4,POcO VERDE,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.4855361,1,0026_3D_POCO_VERDE,MIG FIN,Publico,0026_3D_POCO_VERDE,Exclusivo,Sismica 3D,23/10/2001,05/01/2002,21,05/01/2007,BT-POT-4,POcO VERDE,Potiguar,Petrobras,Petrobras,1,0.7,1,-0.3
,,0026_3D_PONTA_DO_FERROLHO,Field Data,Publico,0026_3D_PONTA_DO_FERROLHO,Exclusivo,Sismica 3D,03/11/2011,14/12/2011,12,14/12/2016, ,multiplos,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.6102537,1,0026_3D_PONTA_DO_FERROLHO,PSTM,Publico,0026_3D_PONTA_DO_FERROLHO,Exclusivo,Sismica 3D,03/11/2011,14/12/2011,12,14/12/2016, ,multiplos,Reconcavo,Petrobras,Petrobras,0.37,-0.5,1,-0.3
7.37504071,1,0026_3D_PORTO_CARAO_RM16,Field Data,Publico,0026_3D_PORTO_CARAO,Exclusivo,Sismica 3D,29/09/2004,13/10/2004,19,13/10/2009, ,PORTO CARaO,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.164838942,1,0026_3D_PORTO_CARAO,PSTM,Publico,0026_3D_PORTO_CARAO,Exclusivo,Sismica 3D,29/09/2004,13/10/2004,19,13/10/2009, ,PORTO CARaO,Potiguar,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_RIACHO_DA_BARRA,Field Data,Publico,0026_3D_RIACHO_DA_BARRA,Exclusivo,Sismica 3D,26/02/2012,09/05/2012,11,09/05/2017, ,multiplos,Reconcavo,Geokinetics,Petrobras,0.37,1,1,-0.3
8.929074,1.7858148,0026_3D_RIACHO_DA_BARRA,PSTM,Publico,0026_3D_RIACHO_DA_BARRA,Exclusivo,Sismica 3D,26/02/2012,09/05/2012,11,09/05/2017, ,multiplos,Reconcavo,Geokinetics,Petrobras,0.37,-0.5,1,-0.3
,,0026_3D_RIACHO_DA_FORQUILHA_II,Field Data,Publico,0026_3D_RIACHO_DA_FORQUILHA_II,Exclusivo,Sismica 3D,18/09/2012,16/10/2012,11,16/10/2017, ,multiplos,Potiguar,Geokinetics,Petrobras,1,1,1,-0.3
2.02279,1,0026_3D_RIACHO_DA_FORQUILHA_II,PSTM,Publico,0026_3D_RIACHO_DA_FORQUILHA_II,Exclusivo,Sismica 3D,18/09/2012,16/10/2012,11,16/10/2017, ,multiplos,Potiguar,Geokinetics,Petrobras,1,-0.5,1,-0.3
,,0026_3D_RIACHUELO_RM16,Field Data,Publico,0026_3D_RIACHUELO,Exclusivo,Sismica 3D,25/08/2007,28/01/2008,15,28/01/2013,SEAL-T-410,RIACHUELO,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.571985,1,0026_3D_RIACHUELO_PSTM,PSTM,Publico,0026_3D_RIACHUELO,Exclusivo,Sismica 3D,25/08/2007,28/01/2008,15,28/01/2013,SEAL-T-410,RIACHUELO,Sergipe,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_RIO_ITAUNAS,Field Data,Publico,0026_3D_RIO_ITAUNAS,Exclusivo,Sismica 3D,12/04/2013,13/05/2013,10,13/05/2018, ,multiplos,Espirito Santo,Geokinetics,Petrobras,0.55,1,1,0.6
1.2329881,1,0026_3D_RIO_ITAUNAS,POST-STM,Publico,0026_3D_RIO_ITAUNAS,Exclusivo,Sismica 3D,12/04/2013,13/05/2013,10,13/05/2018, ,multiplos,Espirito Santo,Geokinetics,Petrobras,0.55,-0.1,1,0.6
,,0026_3D_RIO_PRETO_SUL_RM16,Field Data,Publico,0026_3D_RIO_PRETO_SUL,Exclusivo,Sismica 3D,05/02/2003,28/03/2003,20,28/03/2008, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,1,1,-0.3
0.4258653,1,0026_3D_RIO_PRETO_SUL,MIG FIN,Publico,0026_3D_RIO_PRETO_SUL,Exclusivo,Sismica 3D,05/02/2003,28/03/2003,20,28/03/2008, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,0.7,1,-0.3
56.03273773,1,0026_3D_RIO_SUMAUMA,Field Data,Publico,0026_3D_RIO_SUMAUMA,Exclusivo,Sismica 3D,03/05/2004,31/07/2004,19,31/07/2009,BT-SEAL-2, ,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.6433752,1,0026_3D_RIO_SUMAUMA,PSTM,Publico,0026_3D_RIO_SUMAUMA,Exclusivo,Sismica 3D,03/05/2004,31/07/2004,19,31/07/2009,BT-SEAL-2, ,Sergipe,Petrobras,Petrobras,1,-0.5,1,-0.3
,,0026_3D_SE_FAZ_RIACHO,Field Data,Publico,0026_3D_SE_FAZ_RIACHO,Exclusivo,Sismica 3D,23/07/2002,08/08/2002,21,08/08/2007, ,FAZENDA POCINHO,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.2264732,1,0026_3D_SE_FAZ_RIACHO,MIG FIN,Publico,0026_3D_SE_FAZ_RIACHO,Exclusivo,Sismica 3D,23/07/2002,08/08/2002,21,08/08/2007, ,FAZENDA POCINHO,Potiguar,Petrobras,Petrobras,1,0.7,1,-0.3
,,0026_3D_SERRARIA,Field Data,Publico,0026_3D_SERRARIA,Exclusivo,Sismica 3D,25/05/2012,30/04/2013,10,30/04/2018, ,multiplos,Potiguar,Geokinetics,Petrobras,1,1,1,0.6
0.650852,1,0026_3D_SERRARIA,PSTM,Publico,0026_3D_SERRARIA,Exclusivo,Sismica 3D,25/05/2012,30/04/2013,10,30/04/2018, ,multiplos,Potiguar,Geokinetics,Petrobras,1,-0.5,1,0.6
61.4671991,1,0026_3D_SUL_DE_CANTO_DO_AMARO_2_RM17,Field Data,Publico,0026_3D_SUL_DE_CANTO_DO_AMARO_2,Exclusivo,Sismica 3D,20/12/2004,18/04/2005,18,18/04/2010, ,CANTO DO AMARO,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
0.270135,1,0026_3D_SUL_DE_CANTO_DO_AMARO_2_PSTM,PSTM,Publico,0026_3D_SUL_DE_CANTO_DO_AMARO_2,Exclusivo,Sismica 3D,20/12/2004,18/04/2005,18,18/04/2010, ,CANTO DO AMARO,Potiguar,Petrobras,Petrobras,1,-0.5,1,-0.3
124.343153,1.24343153,0026_3D_SUL_DE_FAZENDA_CANAA_RM17,Field Data,Publico,0026_3D_SUL_DE_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/03/2006,31/05/2006,17,31/05/2011,POT-T-520, ,Potiguar,Petrobras,Petrobras,1,1,1,-0.3
1.1882117,1,0026_3D_SUL_DE_FAZENDA_CANAA,PSTM,Publico,0026_3D_SUL_DE_FAZENDA_CANAA,Exclusivo,Sismica 3D,03/03/2006,31/05/2006,17,31/05/2011,POT-T-520, ,Potiguar,Petrobras,Petrobras,1,-0.5,1,-0.3
61.99323413,1,0026_3D_SUL_DE_SAO_MIGUEL,Field Data,Publico,0026_3D_SUL_DE_SAO_MIGUEL,Exclusivo,Sismica 3D,20/02/2004,01/05/2004,19,01/05/2009,BT-SEAL-2, ,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.6486195,1,0026_3D_SUL_DE_SAO_MIGUEL,PSTM,Publico,0026_3D_SUL_DE_SAO_MIGUEL,Exclusivo,Sismica 3D,20/02/2004,01/05/2004,19,01/05/2009,BT-SEAL-2, ,Sergipe,Petrobras,Petrobras,1,-0.5,1,-0.3
25.92141699,1,0026_3D_TAQUIPE_RM16,Field Data,Publico,0026_3D_TAQUIPE,Exclusivo,Sismica 3D,21/12/2002,30/01/2003,20,30/01/2008, ,TAQUIPE,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.3344709,1,0026_3D_TAQUIPE,MIG FIN,Publico,0026_3D_TAQUIPE,Exclusivo,Sismica 3D,21/12/2002,30/01/2003,20,30/01/2008, ,TAQUIPE,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
,,0026_3DHD_FAZENDA_ALEGRE,Field Data,Publico,0026_3DHD_FAZENDA_ALEGRE,Exclusivo,Sismica 3D,18/02/2013,03/04/2013,10,03/04/2018, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,1,1,0.6
1.9819863,1,0026_3DHD_FAZENDA_ALEGRE,POST-STM,Publico,0026_3DHD_FAZENDA_ALEGRE,Exclusivo,Sismica 3D,18/02/2013,03/04/2013,10,03/04/2018, ,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,-0.1,1,0.6
,,0026_3DHD_FAZENDA_SANTA_LUZIA,Field Data,Publico,0026_3DHD_FAZENDA_SANTA_LUZIA,Exclusivo,Sismica 3D,26/09/2013,07/11/2013,10,07/11/2018, ,multiplos,Espirito Santo,Geokinetics,Petrobras,0.55,1,1,0.6
1.5698499,1,0026_3DHD_FAZENDA_SANTA_LUZIA_PSTM,PSTM,Publico,0026_3DHD_FAZENDA_SANTA_LUZIA,Exclusivo,Sismica 3D,26/09/2013,07/11/2013,10,07/11/2018, ,multiplos,Espirito Santo,Geokinetics,Petrobras,0.55,-0.5,1,0.6
1.5698499,1,0026_3DHD_FAZENDA_SANTA_LUZIA_PSTM_VEL,PSTM,Publico,0026_3DHD_FAZENDA_SANTA_LUZIA,Exclusivo,Sismica 3D,26/09/2013,07/11/2013,10,07/11/2018, ,multiplos,Espirito Santo,Geokinetics,Petrobras,0.55,-0.5,1,0.6
28.68445721,1,0026_4D_DOM_JOAO_RM17,Field Data,Publico,0026_4D_DOM_JOAO,Exclusivo,Sismica 3D,24/07/2005,12/08/2005,18,12/08/2010, ,DOM JOaO,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.8873788,1,0026_4D_DOM_JOAO,PSTM,Publico,0026_4D_DOM_JOAO,Exclusivo,Sismica 3D,24/07/2005,12/08/2005,18,12/08/2010, ,DOM JOaO,Reconcavo,Petrobras,Petrobras,0.37,-0.5,1,-0.3
,,0026_ARACAS,Field Data,Publico,0026_ARACAS,Exclusivo,Sismica 3D,30/05/1998,30/07/1998,25,30/07/2003,multiplos,multiplos,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
1.1259886,1,0026_ARACAS,MIG FIN,Publico,0026_ARACAS,Exclusivo,Sismica 3D,30/05/1998,30/07/1998,25,30/07/2003,multiplos,multiplos,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
,,0026_BREJO_GRANDE,Field Data,Publico,0026_BREJO_GRANDE,Exclusivo Pre-98,Sismica 3D,21/05/1995,03/08/1995,28, , , ,Sergipe,Petrobras,Petrobras,1,1,1,-0.9
0.6194159,1,0026_BREJO_GRANDE,MIG FIN,Publico,0026_BREJO_GRANDE,Exclusivo Pre-98,Sismica 3D,21/05/1995,03/08/1995,28, , , ,Sergipe,Petrobras,Petrobras,1,0.7,1,-0.9
0.6069697,1,0026_BREJO_GRANDE,STK FIN,Publico,0026_BREJO_GRANDE,Exclusivo Pre-98,Sismica 3D,21/05/1995,03/08/1995,28, , , ,Sergipe,Petrobras,Petrobras,1,0.75,1,-0.9
,,0026_BURACICA,Field Data,Publico,0026_BURACICA,Exclusivo Pre-98,Sismica 3D,01/10/1997,03/10/1997,26, , , ,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.9
0.2563551,1,0026_BURACICA,MIG FIN,Publico,0026_BURACICA,Exclusivo Pre-98,Sismica 3D,01/10/1997,03/10/1997,26, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.9
,,0026_CANTAGALO,Field Data,Publico,0026_CANTAGALO,Exclusivo Pre-98,Sismica 3D,11/06/1997,18/01/1998,25, , , ,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.6291274,1,0026_CANTAGALO,MIG FIN,Publico,0026_CANTAGALO,Exclusivo Pre-98,Sismica 3D,11/06/1997,18/01/1998,25, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
,,0026_CANTAGALO_EX,Field Data,Publico,0026_CANTAGALO_EX,Exclusivo Pre-98,Sismica 3D,06/11/1997,18/01/1998,25, , , ,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
,,0026_CEXIS,Field Data,Publico,0026_CEXIS,Exclusivo Pre-98,Sismica 3D,24/12/1996,05/05/1997,26, , , ,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.9
0.954639,1,0026_CEXIS,MIG FIN,Publico,0026_CEXIS,Exclusivo Pre-98,Sismica 3D,24/12/1996,05/05/1997,26, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.9
0.9516576,1,0026_CEXIS,STK FIN,Publico,0026_CEXIS,Exclusivo Pre-98,Sismica 3D,24/12/1996,05/05/1997,26, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.75,1,-0.9
,,0026_ESPIRITO_SANTO_39,Field Data,Publico,0026_ESPIRITO_SANTO_39,Exclusivo Pre-98,Sismica 2D,01/01/2002,23/01/2002,21, , , ,Espirito Santo,Petrobras,Petrobras,0.55,1,0,-0.3
,,0026_FALHA_LESTE_SAO_MIGUEL_DP,Field Data,Publico,0026_FALHA_LESTE_SAO_MIGUEL_DP,Exclusivo,Sismica 3D,10/08/2001,16/10/2001,22,16/10/2006,BT-SEAL-2, ,Sergipe,Petrobras,Petrobras,1,1,1,-0.3
0.7076851,1,0026_FALHA_LESTE_SAO_MIGUEL_DP,PSTM,Publico,0026_FALHA_LESTE_SAO_MIGUEL_DP,Exclusivo,Sismica 3D,10/08/2001,16/10/2001,22,16/10/2006,BT-SEAL-2, ,Sergipe,Petrobras,Petrobras,1,-0.5,1,-0.3
6.079851532,1,0026_FAZ_SAO_JORGE_NORTE_3D_RM17,Field Data,Publico,0026_FAZ_SAO_JORGE_NORTE_3D,Exclusivo,Sismica 3D,14/09/2000,03/10/2000,23,03/10/2005,multiplos,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,1,1,-0.3
0.095099,1,0026_FAZ_SAO_JORGE_NORTE_3D,MIG FIN,Publico,0026_FAZ_SAO_JORGE_NORTE_3D,Exclusivo,Sismica 3D,14/09/2000,03/10/2000,23,03/10/2005,multiplos,multiplos,Espirito Santo,Petrobras,Petrobras,0.55,0.7,1,-0.3
1.881991516,1,0026_FAZ_SAO_JORGE_SUL_3D_RM17,Field Data,Publico,0026_FAZ_SAO_JORGE_SUL_3D,Exclusivo,Sismica 3D,04/10/2000,11/10/2000,23,11/10/2005,BREG, ,Espirito Santo,Petrobras,Petrobras,0.55,1,1,-0.3
0.0483465,1,0026_FAZ_SAO_JORGE_SUL_3D,MIG FIN,Publico,0026_FAZ_SAO_JORGE_SUL_3D,Exclusivo,Sismica 3D,04/10/2000,11/10/2000,23,11/10/2005,BREG, ,Espirito Santo,Petrobras,Petrobras,0.55,0.7,1,-0.3
0.0479149,1,0026_FAZ_SAO_JORGE_SUL_3D,STK FIN,Publico,0026_FAZ_SAO_JORGE_SUL_3D,Exclusivo,Sismica 3D,04/10/2000,11/10/2000,23,11/10/2005,BREG, ,Espirito Santo,Petrobras,Petrobras,0.55,0.75,1,-0.3
,,0026_FAZENDA_ALVORADA,Field Data,Publico,0026_FAZENDA_ALVORADA,Exclusivo,Sismica 3D,12/11/2000,26/11/2000,23,26/11/2005, ,FAZENDA ALVORADA,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.09345,1,0026_FAZENDA_ALVORADA,MIG FIN,Publico,0026_FAZENDA_ALVORADA,Exclusivo,Sismica 3D,12/11/2000,26/11/2000,23,26/11/2005, ,FAZENDA ALVORADA,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
,,0026_FAZENDA_ANGELIM,Field Data,Publico,0026_FAZENDA_ANGELIM,Exclusivo Pre-98,Sismica 3D,15/07/1996,31/10/1996,27, , , ,Sergipe,Petrobras,Petrobras,1,1,1,-0.9
0.5029662,1,0026_FAZENDA_ANGELIM,MIG FIN,Publico,0026_FAZENDA_ANGELIM,Exclusivo Pre-98,Sismica 3D,15/07/1996,31/10/1996,27, , , ,Sergipe,Petrobras,Petrobras,1,0.7,1,-0.9
,,0026_FAZENDA_CEDRO,Field Data,Publico,0026_FAZENDA_CEDRO,Exclusivo Pre-98,Sismica 3D,08/02/1995,26/04/1995,28, , , ,Espirito Santo,Petrobras,Petrobras,0.55,1,1,-0.9
0.441947,1,0026_FAZENDA_CEDRO,MIG FIN,Publico,0026_FAZENDA_CEDRO,Exclusivo Pre-98,Sismica 3D,08/02/1995,26/04/1995,28, , , ,Espirito Santo,Petrobras,Petrobras,0.55,0.7,1,-0.9
0.4419147,1,0026_FAZENDA_CEDRO,STK FIN,Publico,0026_FAZENDA_CEDRO,Exclusivo Pre-98,Sismica 3D,08/02/1995,26/04/1995,28, , , ,Espirito Santo,Petrobras,Petrobras,0.55,0.75,1,-0.9
,,0026_FAZENDA_IMBE,Field Data,Publico,0026_FAZENDA_IMBE,Exclusivo,Sismica 3D,02/03/1998,29/05/1998,25,29/05/2003,multiplos,multiplos,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
1.3614568,1,0026_FAZENDA_IMBE,MIG FIN,Publico,0026_FAZENDA_IMBE,Exclusivo,Sismica 3D,02/03/1998,29/05/1998,25,29/05/2003,multiplos,multiplos,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
,,0026_FAZENDA_JUERANA,Field Data,Publico,0026_FAZENDA_JUERANA,Exclusivo Pre-98,Sismica 3D,12/06/1994,02/05/1995,28, , , ,Espirito Santo,Petrobras,Petrobras,0.55,1,1,-0.9
0.7822378,1,0026_FAZENDA_JUERANA,MIG FIN,Publico,0026_FAZENDA_JUERANA,Exclusivo Pre-98,Sismica 3D,12/06/1994,02/05/1995,28, , , ,Espirito Santo,Petrobras,Petrobras,0.55,0.7,1,-0.9
0.7822378,1,0026_FAZENDA_JUERANA,MIG RAW,Publico,0026_FAZENDA_JUERANA,Exclusivo Pre-98,Sismica 3D,12/06/1994,02/05/1995,28, , , ,Espirito Santo,Petrobras,Petrobras,0.55,0.85,1,-0.9
,,0026_FAZENDA_PANELAS,Field Data,Publico,0026_FAZENDA_PANELAS,Exclusivo Pre-98,Sismica 3D,15/12/1997,27/02/1998,25, , , ,Reconcavo,Petrobras,Petrobras,0.37,1,1,-0.3
0.7846507,1,0026_FAZENDA_PANELAS,MIG FIN,Publico,0026_FAZENDA_PANELAS,Exclusivo Pre-98,Sismica 3D,15/12/1997,27/02/1998,25, , , ,Reconcavo,Petrobras,Petrobras,0.37,0.7,1,-0.3
,,0026_FURADO_RM14,Field Data,Publico,0026_FURADO,Exclusivo,Sismica 3D,20/04/2001,17/06/2001,22,17/06/2006,FU,multiplos,Alagoas,Petrobras,Petrobras,0.55,1,1,-0.3
43.79162793,1,0026_FURADO_RM17,Field Data,Publico,0026_FURADO,Exclusivo,Sismica 3D,20/04/2001,17/06/2001,22,17/06/2006,FU,multiplos,Alagoas,Petrobras,Petrobras,0.55,1,1,-0.3
0.9750895,1,0026_FURADO,MIG FIN,Publico,0026_FURADO,Exclusivo,Sismica 3D,20/04/2001,17/06/2001,22,17/06/2006,FU,multiplos,Alagoas,Petrobras,Petrobras,0.55,0.7,1,-0.3
